,track_id,track_name,track_artist,track_popularity,track_album_name,track_album_release_date,playlist_name,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,speechiness,acousticness,liveness,valence,tempo
1574,7uYIX9O9DY6l1D3HiwHR1J,Freaking Me Out,Ava Max,76,Freaking Me Out,2019-07-31,"post-teen alternative, indie, pop (large variety)",pop,post-teen pop,0.429,0.553,1,-4.838,0.0669,0.458,0.0766,0.382,97.954
1575,25sgk305KZfyuqVBQIahim,Sweet but Psycho,Ava Max,87,Sweet but Psycho,2018-08-17,"post-teen alternative, indie, pop (large variety)",pop,post-teen pop,0.719,0.704,1,-4.724,0.0476,0.0691,0.166,0.628,133.002
1576,0uUNN1nSoUx1A4fkDCWDQ7,So Am I,Ava Max,83,So Am I,2019-03-07,"post-teen alternative, indie, pop (large variety)",pop,post-teen pop,0.682,0.656,6,-4.67,0.0435,0.0737,0.353,0.607,130.089
1577,3gJ6t0HKTMto4Aq3sXJVk2,My Way,Ava Max,62,My Way,2018-04-20,"post-teen alternative, indie, pop (large variety)",pop,post-teen pop,0.685,0.621,9,-4.877,0.0412,0.0623,0.0901,0.396,100.004
1578,2wenGTypSYHXl1sN1pNC7X,Slow Dance (feat. Ava Max) - Sam Feldt Remix,AJ Mitchell,70,Slow Dance (feat. Ava Max) [Sam Feldt Remix],2019-10-25,"post-teen alternative, indie, pop (large variety)",pop,post-teen pop,0.732,0.85,1,-5.999,0.0444,0.114,0.0388,0.372,124.024
1579,3g0mEQx3NTanacLseoP0Gw,Takeaway,The Chainsmokers,85,World War Joy,2019-12-06,"post-teen alternative, indie, pop (large variety)",pop,post-teen pop,0.528,0.511,3,-8.144,0.0324,0.126,0.101,0.351,100.1
1580,2gMXnyrvIjhVBUZwvLZDMP,Before You Go,Lewis Capaldi,83,Divinely Uninspired To A Hellish Extent (Extended Edition),2019-11-22,"post-teen alternative, indie, pop (large variety)",pop,post-teen pop,0.459,0.575,3,-4.858,0.0573,0.604,0.0885,0.183,111.881
1581,4wopYJ5wpYOM6ogm2Jugnw,"fuck, i'm lonely (with Anne-Marie) - from “13 Reasons Why: Season 3”",Lauv,70,~how i'm feeling~,2019-11-14,"post-teen alternative, indie, pop (large variety)",pop,post-teen pop,0.806,0.558,9,-6.46,0.0683,0.482,0.0618,0.678,95.016
1582,2I43coEbzFSTMGO3kCjLMB,Daylight,Matt and Kim,10,Grand,2009,"post-teen alternative, indie, pop (large variety)",pop,post-teen pop,0.583,0.79,9,-4.885,0.0319,0.0851,0.11,0.714,103.286
1583,1D1nixOVWOxvNfWi0UD7VX,Unwritten,Natasha Bedingfield,76,Unwritten,2004-08-30,"post-teen alternative, indie, pop (large variety)",pop,post-teen pop,0.706,0.801,5,-6.333,0.0399,0.00577,0.0822,0.63,100.013
1584,05SBRd4fXgn8FX7bf8BCAE,I Need Your Love (feat. Ellie Goulding),Calvin Harris,69,18 Months,2012-10-26,"post-teen alternative, indie, pop (large variety)",pop,post-teen pop,0.695,0.869,8,-5.066,0.0483,0.41,0.237,0.58,124.989
1585,0xMd5bcWTbyXS7wPrBtZA6,Burn,Ellie Goulding,65,Halcyon Days,2013-01-01,"post-teen alternative, indie, pop (large variety)",pop,post-teen pop,0.559,0.777,1,-5.031,0.0432,0.31,0.105,0.329,87.016
1586,5ka2ajep9OAvU5Sgduhiex,Applause,Lady Gaga,70,ARTPOP,2013-11-11,"post-teen alternative, indie, pop (large variety)",pop,post-teen pop,0.669,0.78,7,-4.287,0.053,0.0265,0.143,0.738,139.945
1587,0QkWikH5Z3U0f79T9iuF6c,Judas,Lady Gaga,56,Born This Way,2011-01-01,"post-teen alternative, indie, pop (large variety)",pop,post-teen pop,0.661,0.937,10,-3.83,0.0744,0.000967,0.355,0.535,131.001
1588,5sv9s4Ru1FbFv8BnNr3vww,Ratchet,DJ White Shadow,23,The Clock Is Ticking,2013-12-10,"post-teen alternative, indie, pop (large variety)",pop,post-teen pop,0.691,0.964,7,-6.299,0.0751,0.0021,0.211,0.297,137.99
1589,1uXbwHHfgsXcUKfSZw5ZJ0,Run the World (Girls),Beyoncé,75,4,2011-06-24,"post-teen alternative, indie, pop (large variety)",pop,post-teen pop,0.733,0.899,0,-4.237,0.143,0.00496,0.372,0.76,127.086
1590,4h8VwCb1MTGoLKueQ1WgbD,Wake Me Up,Avicii,84,True,2013-01-01,"post-teen alternative, indie, pop (large variety)",pop,post-teen pop,0.532,0.783,2,-5.697,0.0523,0.0038,0.161,0.643,124.08
1591,4RXpgGM7A4Hg7cFBoH5KyF,Hey Brother,Avicii,77,True,2013-01-01,"post-teen alternative, indie, pop (large variety)",pop,post-teen pop,0.545,0.78,7,-4.867,0.0436,0.0309,0.0828,0.458,125.014
1592,07nH4ifBxUB4lZcsf44Brn,Blame,Calvin Harris,75,Motion,2014-10-31,"post-teen alternative, indie, pop (large variety)",pop,post-teen pop,0.413,0.856,0,-4.078,0.0808,0.0289,0.343,0.35,128.017
1593,6Z8R6UsFuGXGtiIxiD8ISb,Safe And Sound,Capital Cities,77,In A Tidal Wave Of Mystery (Deluxe Edition),2013,"post-teen alternative, indie, pop (large variety)",pop,post-teen pop,0.655,0.819,0,-4.852,0.0316,0.000176,0.104,0.766,117.956
1594,3LlAyCYU26dvFZBDUIMb7a,Demons,Imagine Dragons,72,Night Visions,2012-09-04,"post-teen alternative, indie, pop (large variety)",pop,post-teen pop,0.505,0.71,3,-3.015,0.0321,0.19,0.329,0.428,89.938
1595,5Sf3GyLEAzJXxZ5mbCPXTu,Waves - Robin Schulz Radio Edit,Mr. Probz,76,Waves (Robin Schulz Radio Edit),2014-02-07,"post-teen alternative, indie, pop (large variety)",pop,post-teen pop,0.829,0.51,5,-9.334,0.0369,0.00821,0.0829,0.45,119.993
1596,7IohFKIwrb75c4XaqX7WWo,This Is Love,will.i.am,60,#willpower (Deluxe),2013-01-01,"post-teen alternative, indie, pop (large variety)",pop,post-teen pop,0.535,0.796,0,-3.446,0.0445,0.00473,0.145,0.282,128.952
1597,3cHyrEgdyYRjgJKSOiOtcS,Timber (feat. Ke$ha),Pitbull,76,Global Warming: Meltdown (Deluxe Version),2012,"post-teen alternative, indie, pop (large variety)",pop,post-teen pop,0.581,0.963,11,-4.087,0.0981,0.0295,0.139,0.788,129.992
1598,7EQGXaVSyEDsCWKmUcfpLk,Die Young,Kesha,73,Warrior (Expanded Edition),2012-11-30,"post-teen alternative, indie, pop (large variety)",pop,post-teen pop,0.711,0.7,1,-4.805,0.046,0.00498,0.215,0.801,128.001
1599,4QNpBfC0zvjKqPJcyqBy9W,Give Me Everything,Pitbull,79,Planet Pit (Deluxe Version),2011-06-17,"post-teen alternative, indie, pop (large variety)",pop,post-teen pop,0.671,0.939,8,-3.206,0.161,0.192,0.298,0.529,129.023
1600,1oHNvJVbFkexQc0BpQp7Y4,Starships,Nicki Minaj,69,Pink Friday ... Roman Reloaded,2011-01-01,"post-teen alternative, indie, pop (large variety)",pop,post-teen pop,0.747,0.716,11,-2.457,0.075,0.135,0.251,0.751,125.008
1601,1MtUq6Wp1eQ8PC6BbPCj8P,I Took A Pill In Ibiza - Seeb Remix,Mike Posner,73,"At Night, Alone.",2016-05-06,"post-teen alternative, indie, pop (large variety)",pop,post-teen pop,0.663,0.713,7,-6.647,0.112,0.0353,0.0843,0.69,101.965
1602,7lxKUx67JrEoxjayHCb0Xr,Habits (Stay High) - The Chainsmokers Extended Mix,Tove Lo,48,Habits (Stay High) [The Chainsmokers Extended Mix],2014-03-03,"post-teen alternative, indie, pop (large variety)",pop,post-teen pop,0.684,0.772,10,-5.976,0.0356,0.00248,0.0894,0.0418,128.025
1603,3gbBpTdY8lnQwqxNCcf795,Pompeii,Bastille,70,Bad Blood,2013-01-01,"post-teen alternative, indie, pop (large variety)",pop,post-teen pop,0.679,0.715,9,-6.383,0.0407,0.0755,0.271,0.571,127.435
1604,6BtmXhTJMM9sBTHeYYASGz,It's Time,Imagine Dragons,66,Night Visions,2012-09-04,"post-teen alternative, indie, pop (large variety)",pop,post-teen pop,0.656,0.884,2,-4.748,0.0372,0.0162,0.145,0.86,105.009
1605,0sf12qNH5qcw8qpgymFOqD,Blinding Lights,The Weeknd,98,Blinding Lights,2019-11-29,"post-teen alternative, indie, pop (large variety)",pop,post-teen pop,0.513,0.796,1,-4.075,0.0629,0.00147,0.0938,0.345,171.017
1606,6TfeXwJihJRuBW3mFpib6J,DANCE,CLMD,76,DANCE,2019-10-18,"post-teen alternative, indie, pop (large variety)",pop,post-teen pop,0.766,0.548,7,-7.834,0.0373,0.0263,0.21,0.552,122.012
1607,0eQJy4VAW7AkhKIHzXx3jG,The First One,Astrid S,67,The First One,2019-05-24,"post-teen alternative, indie, pop (large variety)",pop,post-teen pop,0.538,0.541,7,-8.304,0.16,0.39,0.103,0.183,159.419
1608,60bUT3XY15CTg8ZRNrSbqO,So High,Ruben,63,So High,2019-10-11,"post-teen alternative, indie, pop (large variety)",pop,post-teen pop,0.571,0.496,11,-7.36,0.0694,0.356,0.0924,0.238,119.779
1609,1Ff71LUQO0KBk5Slu3K6Vu,Cry for Me,Camila Cabello,70,Romance,2019-12-06,"post-teen alternative, indie, pop (large variety)",pop,post-teen pop,0.721,0.805,9,-4.134,0.0927,0.05,0.153,0.653,118.058
1610,3gicyfiEVMGONgzygpWjNT,Grip,Seeb,73,Grip,2018-12-06,"post-teen alternative, indie, pop (large variety)",pop,post-teen pop,0.598,0.904,4,-2.293,0.0507,0.331,0.264,0.503,138.091
1611,1e9oZCCiX42nJl0AcqriVo,Watermelon Sugar,Harry Styles,90,Watermelon Sugar,2019-11-17,"post-teen alternative, indie, pop (large variety)",pop,post-teen pop,0.548,0.816,0,-4.209,0.0465,0.122,0.335,0.557,95.39
1612,5VkHTogGhpdkLv0bOtlVjt,Voice of Chunk,The Lounge Lizards,35,Voice Of Chunk,1988,Pop Punk | Post-Hardcore,pop,post-teen pop,0.431,0.597,9,-12.934,0.194,0.353,0.153,0.617,136.241
1613,53xSIYBcFnltfPf6ZyQ4je,Heaven,The Neighbourhood,0,To Imagine - EP,2018-01-12,Pop Punk | Post-Hardcore,pop,post-teen pop,0.555,0.712,2,-7.424,0.0357,0.0578,0.128,0.288,150.012
1614,5PmPW1JYDmwPtamsOTgkzu,Kings of the Mountain,Lonely The Brave,0,The Day's War,2014-09-03,Pop Punk | Post-Hardcore,pop,post-teen pop,0.294,0.929,9,-3.712,0.0425,0.0001,0.0773,0.26,165.239
1615,3ouugfdFz6exFXUxu7wRvD,If You Can't Hang,Sleeping With Sirens,65,Let's Cheers To This,2011-05-10,Pop Punk | Post-Hardcore,pop,post-teen pop,0.397,0.975,2,-3.532,0.365,0.00152,0.118,0.451,192.021
1616,1wFRkVclQWfMQQcaVLjmBE,"If I'm James Dean, You're Audrey Hepburn",Sleeping With Sirens,60,With Ears To See And Eyes To Hear,2010-03-23,Pop Punk | Post-Hardcore,pop,post-teen pop,0.425,0.936,8,-5.52,0.0829,2.1e-05,0.926,0.417,158.046
1617,5M9kio8FEFiNKyTDGqksy2,The Bomb Dot Com V2.0,Sleeping With Sirens,49,With Ears To See And Eyes To Hear,2010-03-23,Pop Punk | Post-Hardcore,pop,post-teen pop,0.41,0.959,7,-4.88,0.0823,4.25e-06,0.359,0.523,165.038
1618,58dRar8dH64xLu0Nw339wJ,You Kill Me (In a Good Way),Sleeping With Sirens,45,With Ears To See And Eyes To Hear,2010-03-23,Pop Punk | Post-Hardcore,pop,post-teen pop,0.38,0.907,3,-5.052,0.062,6.09e-05,0.103,0.608,155.017
1619,7einafMX858EoeJpqpzz7R,Captain Tyin Knots VS Mr Walkway (No Way),Sleeping With Sirens,38,With Ears To See And Eyes To Hear,2010-03-23,Pop Punk | Post-Hardcore,pop,post-teen pop,0.382,0.941,9,-5.427,0.163,1.45e-05,0.225,0.466,178.062
1620,3OkhW6KkSI7CUdBkuKPldQ,"In Case of Emergency, Dial 411",Sleeping With Sirens,40,With Ears To See And Eyes To Hear,2010-03-23,Pop Punk | Post-Hardcore,pop,post-teen pop,0.434,0.956,3,-5.229,0.0669,6.55e-06,0.162,0.599,155.103
1621,1x8IGM8FYl6uqn806QWdW0,The Left Side of Everywhere,Sleeping With Sirens,42,With Ears To See And Eyes To Hear,2010-03-23,Pop Punk | Post-Hardcore,pop,post-teen pop,0.371,0.966,11,-4.797,0.105,1.01e-05,0.735,0.413,180.04
1622,42Da622nCy4WpuIR3cO2Ue,The Consequence,You Me At Six,38,Hold Me Down,2010-01-01,Pop Punk | Post-Hardcore,pop,post-teen pop,0.357,0.922,9,-5.735,0.111,0.00108,0.632,0.205,159.929
1623,4GMCZUi6cVQJ5wPWwJ36rW,Underdog,You Me At Six,55,Hold Me Down,2010-01-01,Pop Punk | Post-Hardcore,pop,post-teen pop,0.381,0.961,1,-3.614,0.0868,0.000949,0.0531,0.787,156.068
1624,4dCF1HnN064YMR6b8t85wL,Playing The Blame Game,You Me At Six,38,Hold Me Down,2010-01-01,Pop Punk | Post-Hardcore,pop,post-teen pop,0.35,0.866,11,-4.859,0.0607,0.0029,0.0897,0.588,172.158
1625,1rs92hJj00BrqjuyroOv6g,Safer To Hate Her,You Me At Six,38,Hold Me Down,2010-01-01,Pop Punk | Post-Hardcore,pop,post-teen pop,0.392,0.855,2,-4.742,0.0652,0.000713,0.196,0.456,74.995
1626,3jzsSb4XeObErKwaq11wtO,Liquid Confidence (Nothing To Lose),You Me At Six,42,Hold Me Down,2010-01-01,Pop Punk | Post-Hardcore,pop,post-teen pop,0.528,0.658,4,-5.691,0.0385,0.0386,0.356,0.5,120.053
1627,5JsnpXdskRuuncQD8VNFG7,Hard To Swallow,You Me At Six,37,Hold Me Down,2010-01-01,Pop Punk | Post-Hardcore,pop,post-teen pop,0.377,0.866,2,-4.294,0.0397,0.000701,0.129,0.586,145.913
1628,6w2Jll6iJTKVst9x9VCdlx,There’s No Such Thing As Accidental Infidelity,You Me At Six,37,Hold Me Down,2010-01-01,Pop Punk | Post-Hardcore,pop,post-teen pop,0.43,0.781,11,-4.715,0.0383,0.00375,0.141,0.486,82.962
1629,6GH9BAxbNjCmBVTh8wUxkb,Fireworks,You Me At Six,42,Hold Me Down,2010-01-01,Pop Punk | Post-Hardcore,pop,post-teen pop,0.48,0.582,6,-5.169,0.0254,0.124,0.0876,0.219,79.986
1630,25HI5hXVP2pbD5fF9TdKPE,Gossip,You Me At Six,0,Take Off Your Colours,2008,Pop Punk | Post-Hardcore,pop,post-teen pop,0.43,0.944,6,-3.04,0.16,2.66e-05,0.235,0.55,175.049
1631,7xo14jx9x5AQZtEHUY1OsA,Call That A Comeback,You Me At Six,0,Take Off Your Colours,2008,Pop Punk | Post-Hardcore,pop,post-teen pop,0.493,0.839,1,-3.269,0.0735,0.00183,0.313,0.744,156.071
1632,7C3rfIBnbBOyRl9J9V5dne,Jealous Minds Think Alike,You Me At Six,0,Take Off Your Colours,2008,Pop Punk | Post-Hardcore,pop,post-teen pop,0.308,0.937,7,-2.903,0.0593,0.00265,0.114,0.379,172.043
1633,1j9WiYut0demY3Md2B4gcV,Save It For The Bedroom,You Me At Six,0,Take Off Your Colours,2008,Pop Punk | Post-Hardcore,pop,post-teen pop,0.323,0.956,1,-2.507,0.0536,0.00105,0.147,0.491,186.089
1634,3pe7reLGU42Wemf4UMjrYH,Take Off Your Colours,You Me At Six,0,Take Off Your Colours,2008,Pop Punk | Post-Hardcore,pop,post-teen pop,0.272,0.929,1,-4.06,0.153,0.00168,0.147,0.398,87.148
1635,1kN9NWN4usLoogG70iJQuN,You’ve Made Your Bed (So Sleep In It),You Me At Six,0,Take Off Your Colours,2008,Pop Punk | Post-Hardcore,pop,post-teen pop,0.466,0.895,9,-3.396,0.0507,0.0251,0.127,0.545,175.924
1636,14PCAzWN1tK8zTDZoWv76M,If You Run,You Me At Six,0,Take Off Your Colours,2008,Pop Punk | Post-Hardcore,pop,post-teen pop,0.388,0.934,5,-3.349,0.0669,0.00212,0.235,0.435,166.023
1637,3ksHcN1MdKel3q3gvWn0ej,If I Were In Your Shoes,You Me At Six,0,Take Off Your Colours,2008,Pop Punk | Post-Hardcore,pop,post-teen pop,0.351,0.923,6,-3.237,0.0553,4.49e-05,0.16,0.703,186.117
1638,3NtDqzqX4xF5ZCf5Bvr7NP,Always Attract,You Me At Six,0,Take Off Your Colours,2008,Pop Punk | Post-Hardcore,pop,post-teen pop,0.357,0.357,7,-7.597,0.0285,0.22,0.196,0.226,146.968
1639,6YhnPGViiGL970zCcpg3gh,The Rumour,You Me At Six,0,Take Off Your Colours,2008,Pop Punk | Post-Hardcore,pop,post-teen pop,0.375,0.765,10,-4.711,0.102,0.0018,0.0873,0.166,131.968
1640,2V98yEHrGuNclS6TRmuVfG,Kiss And Tell,You Me At Six,0,Take Off Your Colours,2008,Pop Punk | Post-Hardcore,pop,post-teen pop,0.466,0.932,0,-3.109,0.0543,0.000367,0.505,0.661,79.976
1641,4HSD7R7gdVaprM52HQbAkh,Finders Keepers,You Me At Six,0,Take Off Your Colours,2008,Pop Punk | Post-Hardcore,pop,post-teen pop,0.486,0.898,3,-1.742,0.055,0.000234,0.343,0.381,121.995
1642,5LJIg1xBUJ4A4pMm25YkVj,Sweet Feet,You Me At Six,0,Take Off Your Colours,2008,Pop Punk | Post-Hardcore,pop,post-teen pop,0.359,0.718,4,-2.182,0.0429,0.00315,0.174,0.389,140.059
1643,0LQPolEDu7pkJnIIAnKhE2,Loverboy,You Me At Six,19,Loverboy,2011-01-01,Pop Punk | Post-Hardcore,pop,post-teen pop,0.517,0.736,2,-4.558,0.0423,0.000319,0.27,0.5,139.894
1644,6oOmH4d2nUgsDqb8T3b32Y,Loverboy - Acoustic Version,You Me At Six,22,Loverboy,2011-01-01,Pop Punk | Post-Hardcore,pop,post-teen pop,0.643,0.492,7,-7.819,0.032,0.306,0.102,0.461,137.991
1645,1PIEN1VajHbFGWTD6GB6M4,Starry Eyed,You Me At Six,28,Stay With Me,2010-01-01,Pop Punk | Post-Hardcore,pop,post-teen pop,0.711,0.737,1,-6.722,0.0449,0.0243,0.129,0.921,150.028
1646,11JveNq3GfTOMwTglV1MPK,Guts,All Time Low,0,Dirty Work,2011-01-01,Pop Punk | Post-Hardcore,pop,post-teen pop,0.413,0.975,11,-2.853,0.138,0.00903,0.108,0.491,180.01
1647,1dNuytXEaK1gpZMOJHuJxC,Cheap Shots & Setbacks,AS IT IS,8,"Never Happy, Ever After",2015-04-20,Pop Punk | Post-Hardcore,pop,post-teen pop,0.412,0.982,5,-4.77,0.0777,9.22e-05,0.147,0.55,157.043
1648,7j7r8g91pMGpIqzSR7mcWt,Time-Bomb,All Time Low,0,Dirty Work,2011-01-01,Pop Punk | Post-Hardcore,pop,post-teen pop,0.521,0.924,11,-3.908,0.0527,0.0052,0.339,0.673,139.043
1649,7MyLZa5CPNFFfpqDXkZZmW,That Girl,All Time Low,0,Dirty Work,2011-01-01,Pop Punk | Post-Hardcore,pop,post-teen pop,0.56,0.94,10,-3.113,0.0417,0.0218,0.295,0.896,91.966
1650,2soeSOXg6lO7NA1crYT78x,Weightless,All Time Low,0,Nothing Personal,2009-07-06,Pop Punk | Post-Hardcore,pop,post-teen pop,0.479,0.931,2,-4.474,0.134,0.00309,0.121,0.618,181.069
1651,3CzB4Vtjldto22GYhSi8G7,Break Your Little Heart,All Time Low,0,Nothing Personal,2009-07-06,Pop Punk | Post-Hardcore,pop,post-teen pop,0.414,0.956,1,-2.961,0.0528,0.00244,0.329,0.679,147.909
1652,7hgQ3cGFUjVmQRWvTIabs5,Damned If I Do Ya (Damned If I Don't),All Time Low,0,Nothing Personal,2009-07-06,Pop Punk | Post-Hardcore,pop,post-teen pop,0.595,0.911,4,-2.992,0.0505,0.00617,0.265,0.856,126.0
1653,2FTj8pmH8Knv821458tZSq,Lost In Stereo,All Time Low,0,Nothing Personal,2009-07-06,Pop Punk | Post-Hardcore,pop,post-teen pop,0.456,0.964,10,-3.77,0.0583,0.00221,0.241,0.688,150.007
1654,52UKAGhxfKuctrJOpymVtr,Sick Little Games,All Time Low,0,Nothing Personal,2009-07-06,Pop Punk | Post-Hardcore,pop,post-teen pop,0.478,0.802,11,-4.298,0.0333,0.00478,0.32,0.473,96.974
1655,3B0LP4YpvtPNyLV98I740L,A Party Song (The Walk of Shame),All Time Low,0,Nothing Personal,2009-07-06,Pop Punk | Post-Hardcore,pop,post-teen pop,0.544,0.966,3,-3.019,0.0429,0.0142,0.113,0.554,98.952
1656,6x3kWTpIhi8Rrte9BrYWJ5,Therapy,All Time Low,0,Nothing Personal,2009-07-06,Pop Punk | Post-Hardcore,pop,post-teen pop,0.341,0.724,9,-4.514,0.0339,0.0236,0.149,0.154,169.687
1657,1nIi1HOE4MdaoOIBVGabCg,Coffee Shop Soundtrack,All Time Low,0,Put Up Or Shut Up (Deluxe Version),2008-05-20,Pop Punk | Post-Hardcore,pop,post-teen pop,0.423,0.851,9,-6.142,0.112,0.00271,0.107,0.422,184.927
1658,3U4LgrkH4QBt2rv6hyUliD,Jasey Rae,All Time Low,0,Put Up Or Shut Up (Deluxe Version),2008-05-20,Pop Punk | Post-Hardcore,pop,post-teen pop,0.493,0.895,2,-6.925,0.038,4.46e-05,0.0878,0.387,96.031
1659,3TIJkJgwWSAXb8zyOV6q5a,Running From Lions,All Time Low,0,Put Up Or Shut Up (Deluxe Version),2008-05-20,Pop Punk | Post-Hardcore,pop,post-teen pop,0.456,0.8,9,-7.018,0.0591,0.000745,0.317,0.517,176.912
1660,0gYkWzRcwMTs9YXWl0Rghm,Six Feet Under The Stars,All Time Low,0,"So Wrong, It's Right (Deluxe Version)",2008-08-04,Pop Punk | Post-Hardcore,pop,post-teen pop,0.49,0.967,3,-2.689,0.0708,0.0164,0.107,0.347,130.929
1661,16lcrdbVr0n73F8zYcGAow,"Dear Maria, Count Me In",All Time Low,0,"So Wrong, It's Right (Deluxe Version)",2008-08-04,Pop Punk | Post-Hardcore,pop,post-teen pop,0.455,0.891,2,-3.131,0.0869,0.00725,0.237,0.595,181.011
1662,6Qrb0gtCCZoL6hZDJOoRmo,Remembering Sunday,All Time Low,0,"So Wrong, It's Right (Deluxe Version)",2008-08-04,Pop Punk | Post-Hardcore,pop,post-teen pop,0.446,0.592,6,-4.765,0.0268,0.14,0.178,0.313,170.117
1663,79xbVOzorykiNjTB6VV6zx,Poppin' Champagne,All Time Low,0,"So Wrong, It's Right (Deluxe Version)",2008-08-04,Pop Punk | Post-Hardcore,pop,post-teen pop,0.577,0.885,2,-3.226,0.0589,0.0248,0.388,0.555,123.013
1664,6KxWEKZT63q9ioV38MuZxZ,Give It Up,The Friday Night Boys,12,Everything You Ever Wanted: The B-Sides,2011-02-01,Pop Punk | Post-Hardcore,pop,post-teen pop,0.432,0.942,6,-4.032,0.043,0.000699,0.346,0.867,146.99
1665,7xdIAQ121eRRfprV8IZQGd,"You Do, You Don't",The Friday Night Boys,13,Everything You Ever Wanted: The B-Sides,2011-02-01,Pop Punk | Post-Hardcore,pop,post-teen pop,0.435,0.422,5,-8.565,0.0293,0.836,0.118,0.441,76.096
1666,5t3KWr8w3yGrAUEqCfizlD,Stupid Love Letter,The Friday Night Boys,27,Off The Deep End,2009,Pop Punk | Post-Hardcore,pop,post-teen pop,0.616,0.827,1,-5.738,0.107,0.0156,0.0525,0.557,130.006
1667,2dpy9FSzqKGLZfr0JJZJWl,She's Finding Me Out,The Friday Night Boys,31,Off The Deep End,2009,Pop Punk | Post-Hardcore,pop,post-teen pop,0.31,0.7,8,-5.999,0.0331,0.00763,0.055,0.251,185.892
1668,6FaHStqRlwqJc2mxeEuFog,That's What She Said,The Friday Night Boys,25,That's What She Said EP,2008-10-13,Pop Punk | Post-Hardcore,pop,post-teen pop,0.518,0.957,1,-4.352,0.209,0.02,0.0893,0.608,158.01
1669,5M7OvJqw8FvIr4jLJLwCi1,When You See My Friends,Mayday Parade,44,Mayday Parade (Deluxe Edition),2011-10-03,Pop Punk | Post-Hardcore,pop,post-teen pop,0.228,0.753,1,-4.132,0.037,0.00149,0.108,0.291,170.878
1670,2ZfRaS9IbIDgMXAc2j4KCS,You're Dead Wrong,Mayday Parade,43,Mayday Parade (Deluxe Edition),2011-10-03,Pop Punk | Post-Hardcore,pop,post-teen pop,0.204,0.77,7,-2.528,0.042,0.00698,0.338,0.326,77.096
1671,3xVC56rIYsxy1bMuf5ijpA,"Call Me Hopeless, but Not Romantic",Mayday Parade,42,Mayday Parade (Deluxe Edition),2011-10-03,Pop Punk | Post-Hardcore,pop,post-teen pop,0.432,0.868,1,-2.892,0.0349,0.000739,0.103,0.303,110.509
1672,1bOoGwUyHrkG1DqQm5GPMa,Without the Bitter the Sweet Isn't as Sweet,Mayday Parade,38,Mayday Parade (Deluxe Edition),2011-10-03,Pop Punk | Post-Hardcore,pop,post-teen pop,0.303,0.591,11,-3.949,0.0335,0.0127,0.117,0.317,110.065
1673,3ZjnFYlal0fXN6t61wdxhl,Terrible Things - EP Version,Mayday Parade,59,Valdosta EP,2009-10-06,Pop Punk | Post-Hardcore,pop,post-teen pop,0.285,0.371,1,-6.833,0.0295,0.698,0.104,0.372,154.989
1674,7iko4woUrA2MbenSv2UaM7,Kids in Love,Mayday Parade,45,Anywhere But Here,2009-10-05,Pop Punk | Post-Hardcore,pop,post-teen pop,0.512,0.963,3,-2.726,0.0583,0.000917,0.308,0.72,135.027
1675,7EbUzSDb2R7EgyO3uGN1Oz,Bruised and Scarred,Mayday Parade,44,Anywhere But Here,2009-10-05,Pop Punk | Post-Hardcore,pop,post-teen pop,0.512,0.953,2,-3.474,0.0889,0.00185,0.102,0.452,123.07
1676,0ZJuph19Yj6fruShoU5muF,"If You Can't Live Without Me, Why Aren't You Dead Yet?",Mayday Parade,37,Anywhere But Here,2009-10-05,Pop Punk | Post-Hardcore,pop,post-teen pop,0.397,0.974,1,-3.149,0.325,0.000137,0.255,0.357,164.759
1677,2OYTFaOB4D1bWLXaT5mrfH,I Swear This Time I Mean It,Mayday Parade,50,Anywhere But Here,2009-10-05,Pop Punk | Post-Hardcore,pop,post-teen pop,0.423,0.548,7,-6.742,0.0278,0.426,0.0781,0.398,141.062
1678,7qZdLKPA5TXDxpd10AGpf0,Warm Me Up,The Audition,49,Champion,2008,Pop Punk | Post-Hardcore,pop,post-teen pop,0.477,0.951,8,-2.499,0.0558,0.0087,0.121,0.754,162.956
1679,4erEEDn3ePjsUycruIf6My,Make It Rain,The Audition,21,Champion,2008,Pop Punk | Post-Hardcore,pop,post-teen pop,0.47,0.958,8,-0.773,0.0685,0.0143,0.138,0.557,160.015
1680,6hNb6q0DhKIV0hwscYGVC8,You've Made Us Conscious,The Audition,31,Controversy Loves Company,2005,Pop Punk | Post-Hardcore,pop,post-teen pop,0.444,0.93,11,-2.231,0.0751,0.0325,0.419,0.512,90.057
1681,4DOC75w7NMw8bsiVQ7rw4S,Don't Be So Hard,The Audition,29,Controversy Loves Company,2005,Pop Punk | Post-Hardcore,pop,post-teen pop,0.39,0.917,6,-3.722,0.0745,0.00146,0.129,0.458,169.952
1682,63QPrB9P5VoLNztjlSep0G,My Temperature Is Rising,The Audition,37,Self-Titled Album,2009,Pop Punk | Post-Hardcore,pop,post-teen pop,0.524,0.893,11,-4.711,0.042,0.000844,0.0602,0.721,136.992
1683,6B4HHb1bgnSiNHOyub6Vqq,Love With a Motive,The Audition,20,Self-Titled Album,2009,Pop Punk | Post-Hardcore,pop,post-teen pop,0.606,0.808,0,-3.815,0.0334,0.00664,0.277,0.598,119.897
1684,2FmCupFDdyGlADn2sDsHZD,Los Angeles,The Audition,31,Self-Titled Album,2009,Pop Punk | Post-Hardcore,pop,post-teen pop,0.525,0.799,11,-3.635,0.0468,0.00684,0.164,0.564,145.016
